TweetID,CreationTime,Followed,Followers,Geotagged,Label,TotalTweets,TwitterAge,Username,Verified,nHashtags,nMentions,nURLs,DeltaSeconds
503644980775514112,Sun Aug 24 20:48:15 +0000 2014,2425,1295,True,not_related_or_irrelevant,176324,1508,Friend⚡️ Ar Electric,False,0,1,1,478
503644986257440768,Sun Aug 24 20:48:16 +0000 2014,262,523,True,injured_or_dead_people,4963,1698,Matt Friend,False,2,1,0,479
503644988606259200,Sun Aug 24 20:48:17 +0000 2014,314,117,True,not_related_or_irrelevant,91,3341,L Marie,False,0,1,1,480
503644995216506880,Sun Aug 24 20:48:18 +0000 2014,1768,9449,True,infrastructure_and_utilities_damage,1301480,1582,Gina L.,False,1,0,1,481
503644998386982912,Sun Aug 24 20:48:19 +0000 2014,575,1810,True,other_useful_information,30751,3642,Lisa Horowitz,False,0,1,1,482
503644998412554240,Sun Aug 24 20:48:19 +0000 2014,145,251,True,other_useful_information,329,2507,Maixei,False,2,1,0,482
503644998840352768,Sun Aug 24 20:48:19 +0000 2014,556,3211,True,infrastructure_and_utilities_damage,37938,3573,Eugene,False,0,1,0,482
503645004322312192,Sun Aug 24 20:48:20 +0000 2014,1499,700,True,other_useful_information,231243,1885,INFO CELL,False,0,0,1,483
503645005290823681,Sun Aug 24 20:48:21 +0000 2014,357,687,True,other_useful_information,69020,2887,Lexx △⃒⃘,False,0,1,0,484
503645006327209984,Sun Aug 24 20:48:21 +0000 2014,61,40,True,other_useful_information,11872,1430,US News Headlines,False,0,0,1,484
503645007547346944,Sun Aug 24 20:48:21 +0000 2014,656,115,True,infrastructure_and_utilities_damage,15173,2325,Dloomis1017,False,0,1,1,484
503645008755687424,Sun Aug 24 20:48:22 +0000 2014,27764,28908,True,donation_needs_or_offers_or_volunteering_services,81525,3511,Bonnie Burns,False,3,2,1,485
503645011096117248,Sun Aug 24 20:48:22 +0000 2014,560,3372,True,other_useful_information,9009,1807,Tiffany Wilson,True,1,0,0,485
503645012358619136,Sun Aug 24 20:48:22 +0000 2014,179,29,True,injured_or_dead_people,37,2815,CF Shoots,False,2,2,0,485
503645013793062912,Sun Aug 24 20:48:23 +0000 2014,1081,1684,True,infrastructure_and_utilities_damage,30368,3258,Maja_Berlin,False,2,1,0,486
503645015633973248,Sun Aug 24 20:48:23 +0000 2014,3631,5223,True,other_useful_information,460741,3531,mommadona™,False,0,2,1,486
503645017693777920,Sun Aug 24 20:48:24 +0000 2014,248,145,True,other_useful_information,499,1374,JS Living the Dream,False,1,0,0,487
503645018138361856,Sun Aug 24 20:48:24 +0000 2014,1745,3146,True,other_useful_information,259188,2521,CitizensNewsNetwork,False,2,1,1,487
503645019048534016,Sun Aug 24 20:48:24 +0000 2014,89,1684,True,infrastructure_and_utilities_damage,7465,3483,rockhowse,False,2,1,0,487
503645021330235393,Sun Aug 24 20:48:25 +0000 2014,1942,835,True,other_useful_information,3978,3351,Prajwal Baral,False,0,1,0,488
503645023275991040,Sun Aug 24 20:48:25 +0000 2014,567,404,True,other_useful_information,2116,3334,"Laura M Ridenour, MA",False,0,1,0,488
503645024949530624,Sun Aug 24 20:48:25 +0000 2014,319,143,True,infrastructure_and_utilities_damage,627,1520,Camille J.Dalling,False,1,1,1,488
503645028930306048,Sun Aug 24 20:48:26 +0000 2014,61,40,True,other_useful_information,11872,1430,US News Headlines,False,0,0,1,489
503645030117310465,Sun Aug 24 20:48:27 +0000 2014,165,171,True,other_useful_information,27758,2769,ᴄʀɪsᴛɪᴀɴ💬,False,0,0,0,490
503645030679330817,Sun Aug 24 20:48:27 +0000 2014,999,5851,True,other_useful_information,11183,3677,Zal Bilimoria,False,2,1,0,490
503645030742233088,Sun Aug 24 20:48:27 +0000 2014,998,2762,True,infrastructure_and_utilities_damage,3205,1550,Campbell G & L,False,0,1,0,490
503645036760666112,Sun Aug 24 20:48:28 +0000 2014,398,792,True,other_useful_information,13393,2028,:),False,2,1,0,491
503645039726448640,Sun Aug 24 20:48:29 +0000 2014,63,91,True,donation_needs_or_offers_or_volunteering_services,6735,2100,pook ✨,False,0,1,1,492
503645041294704640,Sun Aug 24 20:48:29 +0000 2014,2521,1338,True,other_useful_information,24814,3322,jason,False,1,1,0,492
503645042398208000,Sun Aug 24 20:48:30 +0000 2014,330,222,True,other_useful_information,6242,2759,Ahmed Galal Zaki,False,0,1,0,493
503645043010584576,Sun Aug 24 20:48:30 +0000 2014,2015,5392,True,other_useful_information,13291,3308,Jessica Durando,True,0,1,1,493
503645043538657280,Sun Aug 24 20:48:30 +0000 2014,1482,1762,True,other_useful_information,65358,2944,Mad_man,False,0,0,1,493
503645044575064064,Sun Aug 24 20:48:30 +0000 2014,1270,1136,True,other_useful_information,30978,2823,Kaz Hudspith,False,0,1,1,493
503645045082570752,Sun Aug 24 20:48:30 +0000 2014,381,2469,True,other_useful_information,9009,2882,Harley Carbery,True,1,1,1,493
503645050627035136,Sun Aug 24 20:48:32 +0000 2014,195,94,True,caution_and_advice,13133,2847,Rick,False,0,1,1,495
503645050656419840,Sun Aug 24 20:48:32 +0000 2014,71,56,True,infrastructure_and_utilities_damage,796,1693,Skybrow,False,1,0,0,495
503645053978705920,Sun Aug 24 20:48:32 +0000 2014,0,31,True,not_related_or_irrelevant,462350,1542,TNS LIVE CHANNEL 5,False,0,0,1,495
503645057656700928,Sun Aug 24 20:48:33 +0000 2014,567,404,True,other_useful_information,2116,3334,"Laura M Ridenour, MA",False,2,1,1,496
503645058110083072,Sun Aug 24 20:48:33 +0000 2014,0,31,True,caution_and_advice,462350,1542,TNS LIVE CHANNEL 5,False,0,0,1,496
503645064124305408,Sun Aug 24 20:48:35 +0000 2014,637,696,True,other_useful_information,130512,3352,W.B.,False,2,1,1,498
503645067576217600,Sun Aug 24 20:48:36 +0000 2014,40,11,True,other_useful_information,21,1412,Hally Cloninger,False,1,1,0,499
503645067932733440,Sun Aug 24 20:48:36 +0000 2014,700,4505,True,other_useful_information,9980,3040,✨kvb✨,True,1,0,0,499
503645071443382272,Sun Aug 24 20:48:36 +0000 2014,3975,9158,True,infrastructure_and_utilities_damage,35823,3339,Shelley Lloyd,True,0,2,1,499
503645075163717632,Sun Aug 24 20:48:37 +0000 2014,15,131533,True,caution_and_advice,48298,2645,بنغازي ليبيا,False,0,1,1,500
503645076942102528,Sun Aug 24 20:48:38 +0000 2014,322,278,True,other_useful_information,6945,1935,Ayanna,False,0,0,0,501
503645077357350912,Sun Aug 24 20:48:38 +0000 2014,304,110,True,other_useful_information,880,2306,Robin Bezz,False,1,2,1,501
503645080565977088,Sun Aug 24 20:48:39 +0000 2014,121,849,True,other_useful_information,4137,3649,Michele Glaze,False,1,2,0,502
503645085654089728,Sun Aug 24 20:48:40 +0000 2014,678,356,True,caution_and_advice,11730,3305,Lorelei,False,1,1,0,503
503645088283496448,Sun Aug 24 20:48:41 +0000 2014,5002,2636,True,other_useful_information,125891,3066,Andrea Mallis,False,0,1,0,504
503645089164296192,Sun Aug 24 20:48:41 +0000 2014,38669,286465,True,other_useful_information,136813,3530,ABC Brisbane,True,0,3,1,504
503645094181085185,Sun Aug 24 20:48:42 +0000 2014,214,89,True,other_useful_information,1929,3309,jeanette,False,1,1,0,505
503645094462124032,Sun Aug 24 20:48:42 +0000 2014,1745,3146,True,infrastructure_and_utilities_damage,259188,2521,CitizensNewsNetwork,False,0,1,1,505
503645095695233025,Sun Aug 24 20:48:42 +0000 2014,2512,1553,True,other_useful_information,163455,3311,Carol Alfonso,False,2,1,1,505
503645097565495296,Sun Aug 24 20:48:43 +0000 2014,369,409,True,donation_needs_or_offers_or_volunteering_services,47582,3308,Mike B,False,1,2,0,506
503645098551558144,Sun Aug 24 20:48:43 +0000 2014,815,169,True,other_useful_information,1131,2362,Christina White,False,0,1,0,506
503645099423973376,Sun Aug 24 20:48:43 +0000 2014,1666,1805,True,other_useful_information,15575,3497,Camilla Kleindienst,False,1,1,0,506
503645102318034944,Sun Aug 24 20:48:44 +0000 2014,2425,1295,True,other_useful_information,176324,1508,Friend⚡️ Ar Electric,False,0,1,1,507
503645103496638464,Sun Aug 24 20:48:44 +0000 2014,381,2469,True,caution_and_advice,9009,2882,Harley Carbery,True,2,2,1,507
503645108689207296,Sun Aug 24 20:48:45 +0000 2014,154,431,True,other_useful_information,1343,2666,Nicolò Pudel,False,0,0,1,508
503645108739526656,Sun Aug 24 20:48:45 +0000 2014,397,82,True,not_related_or_irrelevant,2953,2072,I'm Sou tired of Winter,False,0,1,0,508
503645114619551744,Sun Aug 24 20:48:47 +0000 2014,3615,9823,True,sympathy_and_emotional_support,22790,2544,John Birdsall,False,0,0,1,510
503645117094182912,Sun Aug 24 20:48:47 +0000 2014,151,199,True,other_useful_information,4299,1911,Angela Maria Saad,False,0,1,1,510
503645117404553216,Sun Aug 24 20:48:47 +0000 2014,1951,2214,True,other_useful_information,106417,2944,ED Vaughn,False,0,0,1,510
503645121712492544,Sun Aug 24 20:48:48 +0000 2014,0,4,True,other_useful_information,12303,1382,jody schroeder,False,0,0,1,511
503645123133964288,Sun Aug 24 20:48:49 +0000 2014,12906,12781,True,other_useful_information,6871,3544,Imal Wagner,False,0,1,1,512
503645124019384320,Sun Aug 24 20:48:49 +0000 2014,1568,2507,True,injured_or_dead_people,210168,1578,United Kingdom Agent,False,2,0,1,512
503645131342229504,Sun Aug 24 20:48:51 +0000 2014,3130,3717,True,other_useful_information,58152,3331,Scott.tacular.life 📎,False,0,1,1,514
503645131883286528,Sun Aug 24 20:48:51 +0000 2014,2366,4004,True,other_useful_information,30595,3478,Sam Singer,False,1,1,0,514
503645136426119168,Sun Aug 24 20:48:52 +0000 2014,654,1526,True,other_useful_information,49217,1664,shoe (moved),False,0,0,0,515
503645138435182592,Sun Aug 24 20:48:52 +0000 2014,114,2862,True,injured_or_dead_people,288095,3442,The 12th Fan,False,0,1,0,515
503645139735445504,Sun Aug 24 20:48:53 +0000 2014,1214,428,True,infrastructure_and_utilities_damage,126086,1907,issam,False,0,1,1,516
503645146844758016,Sun Aug 24 20:48:54 +0000 2014,4147,4691,True,donation_needs_or_offers_or_volunteering_services,58557,1583,7 Seals Of The End,False,0,1,1,517
503645147146383360,Sun Aug 24 20:48:55 +0000 2014,121,849,True,other_useful_information,4137,3649,Michele Glaze,False,1,1,2,518
503645150564720640,Sun Aug 24 20:48:55 +0000 2014,168,62,True,not_related_or_irrelevant,3137,1361,Brandon Zuniga Ponce,False,2,1,0,518
503645153534693377,Sun Aug 24 20:48:56 +0000 2014,803,961,True,other_useful_information,13651,3251,Oyuki Matsumoto,False,0,2,0,519
503645155120144384,Sun Aug 24 20:48:56 +0000 2014,1501,814,True,not_related_or_irrelevant,32214,3666,John Masters Jr.,False,1,2,1,519
503645159536738306,Sun Aug 24 20:48:57 +0000 2014,207,113,True,other_useful_information,111,2951,Colm O'Donaill,False,0,1,0,520
503645161138565120,Sun Aug 24 20:48:58 +0000 2014,216,197,True,other_useful_information,1147,2129,Ritchie Breen,False,1,1,0,521
503645162233290752,Sun Aug 24 20:48:58 +0000 2014,2548,5386,True,sympathy_and_emotional_support,22403,2873,"Luscious Lushes, CSW",False,2,0,0,521
503645169993129984,Sun Aug 24 20:49:00 +0000 2014,3196,2775,True,other_useful_information,190331,3104,George Lincoln Cole,False,0,1,0,523
503645170315710464,Sun Aug 24 20:49:00 +0000 2014,219,200,True,not_related_or_irrelevant,10980,1528,GLORY,False,0,1,0,523
503645170466684928,Sun Aug 24 20:49:00 +0000 2014,894,3060,True,other_useful_information,3853,3068,Bob Redell,True,1,0,0,523
503645170760683523,Sun Aug 24 20:49:00 +0000 2014,272,1227,True,infrastructure_and_utilities_damage,14034,2641,Mike Morse,False,1,0,0,523
503645172102889472,Sun Aug 24 20:49:00 +0000 2014,3791,3131,True,other_useful_information,126279,2945,Marivi Peña,False,1,1,0,523
503645175265361920,Sun Aug 24 20:49:01 +0000 2014,984,536,True,other_useful_information,30952,3298,Brandon Krueger,False,1,2,0,524
503645175319912450,Sun Aug 24 20:49:01 +0000 2014,294,3637,True,other_useful_information,9081,4054,Ariel Diaz,False,2,1,0,524
503645180017524736,Sun Aug 24 20:49:02 +0000 2014,349,1609,True,other_useful_information,45156,3424,Rambocentrist,False,2,1,0,525
503645191329554433,Sun Aug 24 20:49:05 +0000 2014,397,196,True,other_useful_information,330,2296,Elena Joy,False,2,1,1,528
503645196156805120,Sun Aug 24 20:49:06 +0000 2014,30,388,True,other_useful_information,91989,1409,Breaking SF News,False,3,0,1,529
503645197587070976,Sun Aug 24 20:49:07 +0000 2014,708,2780,True,donation_needs_or_offers_or_volunteering_services,34592,2750,Napa Breaking News,False,0,0,1,530
503645198652428289,Sun Aug 24 20:49:07 +0000 2014,1262,865,True,infrastructure_and_utilities_damage,33795,2928,CyG_US_CA,False,1,0,1,530
503645199026106368,Sun Aug 24 20:49:07 +0000 2014,740,4604,True,injured_or_dead_people,64064,3422,Maggie,False,0,1,1,530
503645200183730177,Sun Aug 24 20:49:07 +0000 2014,1402,559,True,infrastructure_and_utilities_damage,28177,1969,Davone Morales,False,2,1,0,530
503645201173200897,Sun Aug 24 20:49:07 +0000 2014,445,332,True,infrastructure_and_utilities_damage,28322,2473,Arlene,False,0,1,1,530
503645202007851008,Sun Aug 24 20:49:08 +0000 2014,64,52,True,other_useful_information,73,1516,Chantel Susztar,False,1,1,0,531
503645203572346880,Sun Aug 24 20:49:08 +0000 2014,150,40,True,other_useful_information,441,2661,Christina,False,0,2,0,531
503645207355592704,Sun Aug 24 20:49:09 +0000 2014,7120,7698,True,injured_or_dead_people,9817,3572,Yumiwilson,False,1,1,0,532
503645208383201281,Sun Aug 24 20:49:09 +0000 2014,545,52748,True,injured_or_dead_people,358724,3217,Las Vegas News Now,False,1,0,1,532
503645212208427008,Sun Aug 24 20:49:10 +0000 2014,1090,342,True,other_useful_information,84566,2783,CyG_politics,False,1,0,1,533
503645213274165250,Sun Aug 24 20:49:10 +0000 2014,1427,3005,True,other_useful_information,9238,2602,Andria Borba,False,0,1,1,533
503645214926307328,Sun Aug 24 20:49:11 +0000 2014,214,105,True,other_useful_information,41552,1450,N Carolina Online,False,0,0,1,534
503645217510019073,Sun Aug 24 20:49:11 +0000 2014,24,6429,True,infrastructure_and_utilities_damage,342481,3228,Los Angeles Now,False,0,0,1,534
503645218063654912,Sun Aug 24 20:49:11 +0000 2014,294,493,True,other_useful_information,8528,1540,Afroditi Dionysia,False,1,0,0,534
503645219670085632,Sun Aug 24 20:49:12 +0000 2014,21833,19156,True,other_useful_information,905766,1476,Joyce Cox,False,0,1,1,535
503645219837857792,Sun Aug 24 20:49:12 +0000 2014,224,9195,True,not_related_or_irrelevant,155164,3201,Breaking PDX News,False,0,0,1,535
503645219917922304,Sun Aug 24 20:49:12 +0000 2014,1612,607,True,donation_needs_or_offers_or_volunteering_services,10335,3326,Murner R Hilliard II,False,0,0,1,535
503645222186668032,Sun Aug 24 20:49:12 +0000 2014,973,2742,True,other_useful_information,1862,2451,Spencer Yen,False,2,1,0,535
503645225009426432,Sun Aug 24 20:49:13 +0000 2014,117,4395,True,injured_or_dead_people,66041,1455,Queen.,False,0,1,1,536
503645225126883328,Sun Aug 24 20:49:13 +0000 2014,1133,8105,True,injured_or_dead_people,18956,3386,KenWayne,True,2,0,0,536
503645225214951424,Sun Aug 24 20:49:13 +0000 2014,14439,13150,True,other_useful_information,224166,1474,☠ chris ☠,False,0,1,1,536
503645225659957249,Sun Aug 24 20:49:13 +0000 2014,1552,398,True,infrastructure_and_utilities_damage,941,3485,Geoff Clarke,False,0,1,1,536
503645225948958720,Sun Aug 24 20:49:13 +0000 2014,1898,920,True,other_useful_information,15973,1539,LJ Wolf™,False,1,1,1,536
503645226192236544,Sun Aug 24 20:49:13 +0000 2014,1462,1084,True,other_useful_information,54673,1476,Amanda Carter,False,0,1,1,536
503645226565517312,Sun Aug 24 20:49:13 +0000 2014,1024,1372,True,caution_and_advice,107015,3435,U.S. Elaine,False,1,1,0,536
503645228948279296,Sun Aug 24 20:49:14 +0000 2014,1741,1923,True,other_useful_information,240796,1578,San Francisco agent,False,1,0,1,537
503645230139052032,Sun Aug 24 20:49:14 +0000 2014,2793,4619,True,infrastructure_and_utilities_damage,69180,3395,Rich Lieberman,False,1,1,0,537
503645232697974784,Sun Aug 24 20:49:15 +0000 2014,1741,1923,True,other_useful_information,240796,1578,San Francisco agent,False,1,0,1,538
503645236933824513,Sun Aug 24 20:49:16 +0000 2014,5670,9077,True,infrastructure_and_utilities_damage,550945,3310,A~,False,0,0,1,539
503645237722361857,Sun Aug 24 20:49:16 +0000 2014,5670,9077,True,infrastructure_and_utilities_damage,550945,3310,A~,False,0,0,1,539
503645238435807232,Sun Aug 24 20:49:16 +0000 2014,900,291,True,other_useful_information,12928,3268,Gaurav Joshi,False,1,1,1,539
503645238447988736,Sun Aug 24 20:49:16 +0000 2014,23,37,True,injured_or_dead_people,13032,1394,الاخبار الاوسترالية,False,0,0,1,539
503645242206478338,Sun Aug 24 20:49:17 +0000 2014,443,272,True,other_useful_information,4988,1723,Matt Broderick,False,0,0,0,540
503645242944663552,Sun Aug 24 20:49:17 +0000 2014,2323,6734,True,injured_or_dead_people,38560,3349,Christina Janes,True,1,1,0,540
503645243351515136,Sun Aug 24 20:49:17 +0000 2014,1291,58983,True,other_useful_information,528330,3198,#2018Libertad,False,1,1,0,540
503645243539861504,Sun Aug 24 20:49:18 +0000 2014,783,149,True,injured_or_dead_people,425,3294,Jennifer Lyman,False,1,1,1,541
503645244035186689,Sun Aug 24 20:49:18 +0000 2014,220,547,True,other_useful_information,77555,2894,Nikole The Great,False,1,2,0,541
503645245003677696,Sun Aug 24 20:49:18 +0000 2014,316,324,True,other_useful_information,3864,2352,Emily Fortman,False,2,0,1,541
503645245373169664,Sun Aug 24 20:49:18 +0000 2014,198,796,True,other_useful_information,299787,2864,The Highway Monitor,False,1,1,0,541
503645245855129600,Sun Aug 24 20:49:18 +0000 2014,8,31,True,other_useful_information,90233,1526,Sebastian,False,0,0,1,541
503645247868383232,Sun Aug 24 20:49:19 +0000 2014,8,31,True,other_useful_information,90233,1526,Sebastian,False,0,0,1,542
503645249034387456,Sun Aug 24 20:49:19 +0000 2014,24,6429,True,caution_and_advice,342481,3228,Los Angeles Now,False,0,0,1,542
503645250091757568,Sun Aug 24 20:49:19 +0000 2014,5791,9523,True,caution_and_advice,111178,2258,ȘΘFA ♕κίɴĢ♕👍🏻,False,1,2,0,542
503645250242375680,Sun Aug 24 20:49:19 +0000 2014,133,209,True,other_useful_information,14476,2297,dolce&banana,False,1,1,0,542
503645251727556609,Sun Aug 24 20:49:20 +0000 2014,214,2415,True,other_useful_information,3783,3329,Paige St. John,False,1,1,1,543
503645251769081856,Sun Aug 24 20:49:20 +0000 2014,831,1832,True,injured_or_dead_people,9354,2816,Tendar Tsering,False,0,1,1,543
503645255720124416,Sun Aug 24 20:49:20 +0000 2014,12,70,True,other_useful_information,122203,1528,Jesscia,False,0,0,1,543
503645256420569088,Sun Aug 24 20:49:21 +0000 2014,12,70,True,donation_needs_or_offers_or_volunteering_services,122203,1528,Jesscia,False,0,0,1,544
503645257804689409,Sun Aug 24 20:49:21 +0000 2014,3183,3959,True,injured_or_dead_people,20739,3361,Audra Stafford📺🎬🎭,False,2,1,0,544
503645260845944832,Sun Aug 24 20:49:22 +0000 2014,307,73,True,other_useful_information,806,1686,Nicole,False,0,1,0,545
503645260937842689,Sun Aug 24 20:49:22 +0000 2014,170,351,True,other_useful_information,176431,3248,Jonesy Jonestar🤡,False,0,1,0,545
503645262175567872,Sun Aug 24 20:49:22 +0000 2014,2094,5498,True,other_useful_information,15813,3307,Demian Bulwa,True,2,1,0,545
503645264503005184,Sun Aug 24 20:49:22 +0000 2014,0,12,True,other_useful_information,18819,1651,Celebrity Free News,False,0,0,1,545
503645267464163328,Sun Aug 24 20:49:23 +0000 2014,265,267,True,donation_needs_or_offers_or_volunteering_services,7066,3331,Margaret Pekarek,False,1,1,1,546
503645270446702593,Sun Aug 24 20:49:24 +0000 2014,8781,7971,True,other_useful_information,140213,3415,swellyn,False,0,1,0,547
503645271398416384,Sun Aug 24 20:49:24 +0000 2014,641,291,True,infrastructure_and_utilities_damage,145517,1528,Jenita,False,0,0,1,547
503645271562412032,Sun Aug 24 20:49:24 +0000 2014,304,110,True,other_useful_information,880,2306,Robin Bezz,False,3,1,0,547
503645272086282240,Sun Aug 24 20:49:24 +0000 2014,641,291,True,infrastructure_and_utilities_damage,145517,1528,Jenita,False,0,0,1,547
503645274342838272,Sun Aug 24 20:49:25 +0000 2014,895,2793,True,other_useful_information,141120,3764,Teri Christopher,False,1,2,0,548
503645275429163008,Sun Aug 24 20:49:25 +0000 2014,307,375,True,other_useful_information,18326,2562,Trish,False,0,0,0,548
503645277354721280,Sun Aug 24 20:49:26 +0000 2014,2410,2435,True,other_useful_information,9303,3703,Michael Olson,False,2,1,0,549
503645279900278784,Sun Aug 24 20:49:26 +0000 2014,1302,316316,True,infrastructure_and_utilities_damage,255427,3382,NBC Bay Area,True,1,1,0,549
503645281628352512,Sun Aug 24 20:49:27 +0000 2014,375,7868,True,other_useful_information,506037,3186,☠️ BLACKBEARD ☠️,False,0,0,1,550
503645282987679744,Sun Aug 24 20:49:27 +0000 2014,361,89,True,infrastructure_and_utilities_damage,497,2807,Chop,False,1,2,1,550
503645285700997120,Sun Aug 24 20:49:28 +0000 2014,1007,16809,True,other_useful_information,43620,1533,GATCA Report,False,0,0,1,551
503645285948481536,Sun Aug 24 20:49:28 +0000 2014,19,502,True,infrastructure_and_utilities_damage,593589,3236,Dirk Dresden,False,0,0,1,551
503645288246939649,Sun Aug 24 20:49:28 +0000 2014,248,179,True,infrastructure_and_utilities_damage,4237,2995,Sindy J. Lee,False,1,1,0,551
503645289597919232,Sun Aug 24 20:49:29 +0000 2014,131,226,True,infrastructure_and_utilities_damage,14849,3183,christopher refuerzo,False,2,1,0,552
503645291586015232,Sun Aug 24 20:49:29 +0000 2014,5000,2398,True,other_useful_information,128357,2537,Rick Geiger,False,1,1,1,552
503645292990722048,Sun Aug 24 20:49:29 +0000 2014,937,4834,True,other_useful_information,9962,3342,Wayne Freedman,True,3,0,0,552
503645293653409792,Sun Aug 24 20:49:29 +0000 2014,27,47,True,infrastructure_and_utilities_damage,2851,3005,ChargedTKC,False,3,0,0,552
503645294601330690,Sun Aug 24 20:49:30 +0000 2014,641,910,True,other_useful_information,21152,3576,Nick Kocharhook 🇪🇺,False,0,1,0,553
503645296157421568,Sun Aug 24 20:49:30 +0000 2014,226,50,True,other_useful_information,1041,2528,KTB,False,4,2,0,553
503645297457635328,Sun Aug 24 20:49:30 +0000 2014,59,63,True,other_useful_information,24381,1485,J,False,1,1,1,553
503645299886530562,Sun Aug 24 20:49:31 +0000 2014,295,936,True,sympathy_and_emotional_support,59027,2301,Ani Anirudhan,False,0,1,1,554
503645300506914816,Sun Aug 24 20:49:31 +0000 2014,3691,5484,True,injured_or_dead_people,1501,2055,Caldric Blackwell,False,2,0,0,554
503645301727444994,Sun Aug 24 20:49:31 +0000 2014,64,183,True,other_useful_information,12633,1891,Zak,False,1,0,0,554
503645301886832640,Sun Aug 24 20:49:31 +0000 2014,2211,1050,True,other_useful_information,84341,1452,MargaritaAlameda,False,2,1,0,554
503645305863430144,Sun Aug 24 20:49:32 +0000 2014,2678,3526,True,infrastructure_and_utilities_damage,155200,2393,Snootful,False,3,2,0,555
503645309701218304,Sun Aug 24 20:49:33 +0000 2014,3285,3509,True,infrastructure_and_utilities_damage,87130,1858,#NewAge ✈️,False,1,1,0,556
503645313564155906,Sun Aug 24 20:49:34 +0000 2014,238,110,True,other_useful_information,1278,1618,UL44,False,2,1,0,557
503645314301964288,Sun Aug 24 20:49:34 +0000 2014,255,471,True,not_related_or_irrelevant,30427,3934,Scanner,False,1,0,0,557
503645315618967552,Sun Aug 24 20:49:35 +0000 2014,10,36,True,not_related_or_irrelevant,122033,1528,For Sale Kaskus,False,0,0,1,558
503645316239745024,Sun Aug 24 20:49:35 +0000 2014,10,36,True,other_useful_information,122033,1528,For Sale Kaskus,False,0,0,1,558
503645316743458816,Sun Aug 24 20:49:35 +0000 2014,3033,1418,True,injured_or_dead_people,149875,3508,Nicole Rodovsky,False,0,1,0,558
503645317535780864,Sun Aug 24 20:49:35 +0000 2014,3,645,True,other_useful_information,74378,2637,Los Angeles Herald,False,0,1,1,558
503645317905252352,Sun Aug 24 20:49:35 +0000 2014,1383,9376,True,not_related_or_irrelevant,195835,1454,All The News,False,0,0,1,558
503645322162499584,Sun Aug 24 20:49:36 +0000 2014,4470,6355,True,other_useful_information,8970,3584,cathyhuyghe,False,1,2,0,559
503645322972000256,Sun Aug 24 20:49:36 +0000 2014,255,34,True,infrastructure_and_utilities_damage,245,1861,cyndi vespa,False,1,1,0,559
503645323730751489,Sun Aug 24 20:49:37 +0000 2014,15,11,True,other_useful_information,1490,1379,UPP,False,0,0,1,560
503645323970224130,Sun Aug 24 20:49:37 +0000 2014,2323,6734,True,infrastructure_and_utilities_damage,38560,3349,Christina Janes,True,1,1,0,560
503645325853093889,Sun Aug 24 20:49:37 +0000 2014,65,19,True,infrastructure_and_utilities_damage,563,1376,MoltenRose,False,0,1,1,560
503645327107190784,Sun Aug 24 20:49:37 +0000 2014,625,523,True,other_useful_information,4939,3713,mikegrb,False,0,0,1,560
503645328252219392,Sun Aug 24 20:49:38 +0000 2014,1128,9648,True,other_useful_information,35727,1983,Billy J,False,1,2,0,561
503645328793288704,Sun Aug 24 20:49:38 +0000 2014,656,197,True,other_useful_information,25520,1866,India World NW,False,0,0,1,561
503645330370723843,Sun Aug 24 20:49:38 +0000 2014,1556,1011,True,not_related_or_irrelevant,11654,1627,Backup 4 BIGPitbull,False,1,1,0,561
503645333855801345,Sun Aug 24 20:49:39 +0000 2014,420,1356,True,not_related_or_irrelevant,36695,2221,Bakersfield Day,False,0,0,1,562
503645334414049280,Sun Aug 24 20:49:39 +0000 2014,711,325,True,other_useful_information,2113,1538,Henrik Sjoberg,False,0,2,1,562
503645336129515521,Sun Aug 24 20:49:40 +0000 2014,2546,1357,True,other_useful_information,6039,1481,☆Char☆,False,0,1,1,563
503645336154689537,Sun Aug 24 20:49:40 +0000 2014,742,2903,True,injured_or_dead_people,53956,3744,Daniel East,False,1,1,0,563
503645336758669312,Sun Aug 24 20:49:40 +0000 2014,10614,11620,True,other_useful_information,186081,3381,Aida,False,0,0,1,563
503645340306644992,Sun Aug 24 20:49:41 +0000 2014,502,664,True,infrastructure_and_utilities_damage,2404,3299,Urban Rec Okanagan,False,0,1,1,564
503645340801564672,Sun Aug 24 20:49:41 +0000 2014,485,11228,True,other_useful_information,2285,3214,CHP Valley Division,False,1,2,0,564
503645346053234689,Sun Aug 24 20:49:42 +0000 2014,1472,1184,True,other_useful_information,10387,1844,sup,False,2,1,0,565
503645346132922369,Sun Aug 24 20:49:42 +0000 2014,170,461,True,infrastructure_and_utilities_damage,11554,3383,The Ghost of Joshua,False,0,3,0,565
503645347264995328,Sun Aug 24 20:49:42 +0000 2014,2250,1409,True,other_useful_information,27438,2524,Babajide,False,0,1,0,565
503645353531695105,Sun Aug 24 20:49:44 +0000 2014,1252,786,True,other_useful_information,4875,3322,Deron Engbers,False,1,1,1,567
503645356207665152,Sun Aug 24 20:49:44 +0000 2014,10600,11319,True,other_useful_information,203731,2075,Virginia Coon Walcott,False,2,1,0,567
503645362125414400,Sun Aug 24 20:49:46 +0000 2014,179,1222,True,injured_or_dead_people,663,3064,Fresno Bee Photos,False,1,0,0,569
503645363069542401,Sun Aug 24 20:49:46 +0000 2014,867,436,True,other_useful_information,17506,2341,Sarah,False,2,1,0,569
